devs,ml.only.devs,code.only.devs,ml.code.devs,perc.ml.only.devs,perc.code.only.devs,perc.ml.code.devs,sponsored.devs,ratio.sponsored,sponsored.core.devs,ratio.sponsored.core,num.tz,core.global.devs,core.mail.devs,core.code.devs,st.congruence,communicability,global.turnover,code.turnover,core.global.turnover,core.mail.turnover,core.code.turnover,ratio.smelly.quitters,ratio.smelly.devs,global.truck,mail.truck,code.truck,closeness.centr,betweenness.centr,degree centr,global.mod,mail.mod,code.mod,density,mail.only.core.devs,code.only.core.devs,ml.code.core.devs,ratio.mail.only.core,ratio.code.only.core,ratio.ml.code.core,radio.silenceN
1.726882988,1.819060494,-0.234139405,4.038743278,-0.034428612,-0.929631414,1.559668543,3.735456852,1.569729016,4.886996466,1.294662028,2.212347844,1.756338363,2.158762819,1.388130846,0.172874948,0.704575511,-0.137935879,-0.167936703,-0.181789396,-0.180464041,-0.200246277,0.13122572,1.300164503,0.728632569,1.581634337,-0.481619305,-0.478614621,-0.067176444,0.140314743,0.82663563,0.60619312,1.140431798,-0.817305735,1.442889558,0.102949225,4.109347594,-0.604375474,-0.329101452,1.486521203,DECREASE
1.707429911,2.04036147,-0.380711424,3.709546696,0.236607595,-1.086101062,1.383547021,3.287354792,1.307687815,4.886996466,1.584307245,2.409213097,2.025853201,2.555985128,1.06359441,0.49103641,0.754359392,-0.153072933,-0.101611382,-0.231669244,-0.243713484,-0.024355817,1.314687082,0.952081623,0.338596254,1.213653584,-0.415876793,-0.464363679,-0.310798007,-0.111594829,1.462656698,0.983694717,1.021720294,-0.803545166,1.909235279,-0.22416592,3.980991256,-0.195032423,-0.692101843,1.274160057,DECREASE
1.571258377,1.951841079,-0.290513258,3.018233874,0.309188451,-0.976820673,1.091619567,2.951278247,1.220823328,6.145777916,2.326081582,2.015482592,1.823717073,2.238207281,1.06359441,0.332936794,0.775952401,-0.154277017,-0.121829314,-0.160649183,-0.154617923,-0.096434921,0.916721518,0.552702319,0.401545153,1.284039164,-0.621229809,-0.458663303,-0.237070429,-0.395970074,1.058306036,0.899980974,1.630719964,-0.827313421,1.646915811,-0.083973715,3.595922244,-0.300112823,-0.527523969,1.23096796,DECREASE
1.681492476,2.106751763,-0.234139405,2.952394557,0.344209984,-0.925160853,0.951687399,2.503176187,0.831380879,4.047808833,1.391210434,2.507645723,1.711419223,2.185244306,0.860759138,0.373582972,0.772353566,-0.167292589,-0.131701967,-0.205209435,-0.222560293,-0.06415744,0.519230287,0.125057637,0.724929692,1.479143053,-0.296949326,-0.485027544,-0.422992147,-0.07852794,0.875436572,0.910511004,1.73141563,-0.819807656,1.792648849,0.009487755,2.697427881,-0.100407784,-0.425990039,0.750455876,INCREASE
1.6620394,1.830125542,-0.234139405,3.676627038,0.053378998,-0.922677207,1.41008588,3.287354792,1.352567799,2.789027383,0.672984489,2.113915218,1.576661804,1.973392408,1.225862628,0.417032334,0.706374928,-0.157946605,-0.178439525,-0.234294499,-0.23621881,-0.13340136,0.285858347,0.597194115,0.881684793,1.708822315,-0.443946629,-0.469351509,-0.386662616,-0.255285492,1.357010703,1.388047891,1.641979863,-0.786031716,1.209716698,-0.13070445,4.237703931,-0.62424142,-0.550087065,1.820360122,INCREASE
1.863054522,2.117816812,-0.290513258,4.00582362,0.137126141,-1.000663667,1.40284801,3.56741858,1.332299419,8.243746998,2.523888071,2.409213097,2.003393631,2.529503641,1.550399064,0.397970679,0.754959198,-0.206167295,-0.149714307,-0.273258813,-0.287350697,-0.108648022,0.76778089,0.938472368,0.595329018,1.406287804,-0.743850675,-0.458663303,-0.322017421,-0.095361993,1.143573616,0.955263634,1.508147923,-0.786031716,1.676062419,0.009487755,4.879485619,-0.588169044,-0.467134507,1.645792062,DECREASE
1.616648889,1.940776031,-0.346887112,3.44618943,0.237115153,-1.043879094,1.314385145,2.391150672,0.809664758,5.306590283,1.826855679,2.113915218,1.823717073,2.238207281,1.06359441,0.803871821,0.58761338,-0.143038901,-0.108700787,-0.175364429,-0.185927448,-0.039295057,1.074200144,0.137096594,0.474368389,1.413696812,-0.490483464,-0.418760668,-0.155328983,-0.211396712,1.175213787,1.160072729,0.923276607,-0.787282677,1.588622596,-0.177435185,3.852634919,-0.32520665,-0.624412556,1.407335691,DECREASE
-0.049831315,0.18143327,-0.425810507,0.450500535,0.484296113,-0.990232357,0.835881467,-0.633538235,-1.036205584,-0.567723149,-0.527983484,-0.54376569,0.229087613,0.437466145,-0.193984279,1.057840354,0.909109287,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.039738074,-0.593294306,0.154165376,-0.08568687,-0.244899185,-0.902221406,0.456554445,-0.381053616,-0.739018288,1.066438178,0.852726878,0.393611686,-0.364358125,0.387013806,0.419243548,-0.765763714,0.316735231,INCREASE
0.144699448,0.480189588,-0.425810507,0.549259509,0.672600293,-1.029473952,0.600248563,-0.577525477,-0.986982375,-0.148129332,-0.00520919,-0.54376569,0.476142881,0.728762505,-0.072283115,0.783688892,0.924704238,-0.243379218,-0.262724672,-0.252671285,-0.256741609,-0.091255258,0.383570989,0.378922595,-0.499488104,0.294936536,-0.460936267,-0.243474091,-1.061430234,0.710267666,-0.981680594,-1.063869731,0.163716004,0.880248015,0.655931154,-0.31762739,0.643726481,0.3512811,-0.689447361,0.330232761,DECREASE
0.19008996,0.579775027,-0.403260965,0.417580876,0.786293384,-0.979304318,0.339685216,-0.633538235,-1.081085569,-0.567723149,-0.527983484,-0.54376569,0.543521591,0.808206967,-0.275118388,1.631091623,0.99428171,-0.218437482,-0.276063256,-0.222895365,-0.226552783,0.039708438,0.579944938,0.046542702,-0.513065318,0.225785791,0.299165366,-0.335392662,-1.017086835,0.831112115,-0.887296355,-0.918028808,0.976358987,0.997838326,0.859957407,-0.364358125,0.130301131,0.747031662,-0.78832681,-0.216867139,DECREASE
0.216027395,0.402734246,-0.301788029,0.779697117,0.244220971,-0.733423442,0.800496321,-0.689550992,-1.166502314,-0.567723149,-0.527983484,-0.54376569,0.498602451,0.755243993,-0.193984279,1.263874429,0.996680934,-0.20926351,-0.373529444,-0.144483138,-0.147053205,-0.254550957,0.706117572,-0.380055113,-0.262504015,0.217141947,0.500824983,-0.431586515,-1.059293203,0.738524826,-0.948967875,-0.926452832,1.236623505,0.702611587,0.743370977,-0.364358125,0.387013806,0.578693906,-0.785672328,0.069280506,DECREASE
-0.017409521,0.380604149,-0.437085277,0.055464636,1.004035954,-1.032951055,0.081534492,-0.633538235,-1.043444291,-0.567723149,-0.527983484,-0.54376569,0.408764171,0.649318044,-0.275118388,0.033556669,0.634398233,-0.163967024,0.027520815,-0.255987397,-0.260103706,-0.072772038,0.187671372,-0.582100214,-1.11046271,-0.336064017,-0.364907878,0.331551385,-0.748889413,1.119695873,-0.359602652,-0.351513162,1.324772428,1.311829477,0.71422437,-0.31762739,0.001944793,0.702594677,-0.680820295,-0.286154462,INCREASE
-0.030378238,0.358474051,-0.437085277,0.055464636,0.989316759,-1.03046741,0.100835481,-0.689550992,-1.144786192,-0.567723149,-0.527983484,-0.54376569,0.341385462,0.569873582,-0.315685442,0.777521885,0.784349682,-0.223425829,-0.238568181,-0.189596075,-0.192791729,-0.084930616,-0.338364159,0.147565252,-0.92531889,-0.147134301,-0.110063307,0.010192662,-0.903289921,0.869589949,-0.603071088,-0.563693278,0.845744161,0.80644133,0.597637939,-0.41108886,0.130301131,0.736053112,-0.881897294,-0.071093811,DECREASE
0.073371502,0.336343953,-0.346887112,0.384661218,0.51119671,-0.794024385,0.474792137,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,0.251547182,0.463947633,-0.275118388,0.405258959,0.531231636,-0.234033234,-0.342020978,-0.173844544,-0.176821769,-0.230288324,0.179133375,-0.466421542,-0.05761152,0.511032616,0.415876793,-0.397384256,-0.975948984,0.385610938,-0.364429119,-0.43680641,0.272454456,0.642565471,0.510198117,-0.31762739,0.001944793,0.627313196,-0.656929959,-0.188972243,INCREASE
0.228996112,0.701490564,-0.437085277,0.35174156,0.969014422,-1.069709004,0.196536217,-0.465499962,-0.845103713,-0.567723149,-0.527983484,-0.54376569,0.498602451,0.755243993,-0.072283115,0.506173607,0.254721163,-0.214997243,-0.198132316,-0.178542369,-0.18158474,-0.271834675,0.091381731,-0.164400758,-0.210663745,0.63451609,-0.853913983,-0.018309221,-0.886727929,0.435511879,0.538120171,-0.193562703,0.437814112,0.677592372,0.71422437,-0.270896655,0.515370143,0.378988867,-0.60118584,0.162863384,DECREASE
-0.004440803,0.45805949,-0.437085277,-0.109133655,1.194370369,-1.0354347,-0.216826625,-0.689550992,-1.147681675,-0.567723149,-0.527983484,-0.54376569,0.386304602,0.622836556,-0.47795366,1.758636526,1.063859183,-0.114427576,-0.06159563,-0.138472685,-0.162322727,0.305834084,-0.011074243,-0.309391672,-0.947536149,-0.163187153,0.749760114,-0.326842097,-1.021360898,0.577398894,0.162192035,0.019143915,1.253674209,1.338099653,0.772517585,-0.41108886,-0.38312422,1.087366689,-0.881897294,-0.675783174,DECREASE
-0.062800032,0.358474051,-0.414535736,-0.174972971,1.138031382,-0.949997305,-0.265079096,-0.577525477,-0.926177234,-0.567723149,-0.527983484,-0.54376569,0.206628043,0.410984658,-0.356252497,0.557191569,0.706974734,-0.147052514,-0.142782444,-0.091908949,-0.093749964,-0.13340136,0.056281073,-0.435539001,-0.576014216,0.126999011,-0.17358978,-0.259862673,-0.900084374,-0.17412131,-0.371400682,-0.350986661,0.414329181,0.419894456,0.481051509,-0.364358125,-0.126411545,0.776307793,-0.763109232,-0.300551828,INCREASE
0.19008996,0.424864344,-0.222864634,0.35174156,0.377708841,-0.522810328,0.24800552,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,0.229087613,0.437466145,-0.315685442,0.590549467,0.800544438,-0.257828224,-0.383454611,-0.205900292,-0.209322037,-0.040167421,0.021654748,-0.194236433,0.48053985,0.823445806,0.766011073,-0.447975097,-0.909166757,-0.031031863,-0.741966077,-0.731647266,0.498617566,0.044606228,0.481051509,-0.364358125,0.001944793,0.694230068,-0.765763714,-0.15657817,INCREASE
-0.737173344,-0.582055098,-0.470909589,-0.635848186,1.221778524,-0.887409445,-0.499103584,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.727719295,-0.518520715,0.357044182,-0.735558207,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,-0.389476906,-0.724129272,0.323337735,-1.281609654,-0.138017126,-0.254700936,-0.901592868,-1.070165819,0.665161291,-1.876899372,0.078382169,-0.684812793,-0.41108886,-0.511480557,0.464726109,-0.881897294,0.395920743,INCREASE
-0.691782833,-0.526729854,-0.459634819,-0.602928528,1.105547642,-0.815880463,-0.430745916,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.646835612,-0.621793346,-0.47795366,-0.421680524,-2.363431138,-0.181168222,-0.29591359,-0.316713695,-0.311655854,-0.15760947,-0.483984455,0.708161891,-1.06973107,-0.211345708,-1.49287211,3.414029961,0.072799103,0.60144754,-0.299539954,-0.547898233,-1.289776077,1.493218787,-0.539079755,-0.31762739,-0.639836895,0.464726109,-0.144614964,-0.603796345,STABLE
-0.750142062,-0.626315293,-0.459634819,-0.602928528,0.815224215,-0.694181848,-0.168574153,-0.689550992,-0.748105037,-0.567723149,-0.527983484,-0.54376569,-0.759133461,-0.754200783,-0.47795366,-0.733114343,-2.935046062,-0.104794906,-0.233421798,-0.073739419,-0.046680611,-0.193976158,1.235473436,1.520529755,-0.655008913,0.208498104,-1.49287211,2.965837861,0.289707775,0.098830828,0.071561714,-0.668993584,-1.164952056,1.451937082,-0.7139594,-0.364358125,-0.511480557,0.029243655,-0.329101452,0.395920743,DECREASE
-0.763110779,-0.637380342,-0.470909589,-0.602928528,0.912675435,-0.839723457,-0.086544951,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.759133461,-0.727719295,-0.47795366,-0.203592756,-1.835002231,-0.139942686,-0.221868694,-0.109456707,-0.09634158,-0.375700554,1.472640041,1.192860758,-1.032702306,-0.494122864,-2.020289569,3.877898097,0.599043049,0.751751581,-1.097515797,-0.603707395,-0.044431268,2.63659692,-0.626519578,-0.270896655,-0.768193232,0.290637685,0.445343624,-1.104104807,DECREASE
-0.750142062,-0.615250244,-0.459634819,-0.635848186,0.990331876,-0.694181848,-0.446025865,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.781593031,-0.807163757,-0.47795366,-0.203592756,-1.835002231,-0.139942686,-0.208425082,-0.094465118,0.005221756,-0.375700554,1.15625979,0.79819235,-0.229178127,1.158086021,-2.020289569,1.198008609,0.68666133,0.891233731,-1.176884362,-1.220240686,-1.318408391,1.144200735,-0.772252615,-0.364358125,-0.511480557,-0.232150375,-0.218276835,0.695565919,DECREASE
-0.795532573,-0.692705586,-0.470909589,-0.602928528,0.656358423,-0.756272978,0.184473099,-0.633538235,0.068421138,-0.567723149,-0.527983484,-0.54376569,-0.781593031,-0.754200783,-0.518520715,0.637362651,-0.935293537,-0.132316822,-0.29591359,-0.140890683,-0.18158474,-0.15760947,0.99830683,-0.005800588,-1.718968732,-1.358507183,-0.78891015,3.275083285,0.14919797,0.013458133,-0.385343809,-0.550004239,-0.317242531,4.310382416,-0.7139594,-0.41108886,-0.511480557,0.385785112,-0.881897294,0.531795883,DECREASE
-0.763110779,-0.637380342,-0.459634819,-0.635848186,0.912675435,-0.655933711,-0.38410186,-0.689550992,-0.7119115,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.754200783,-0.47795366,-1.044548162,-3.934322519,-0.236498739,-0.29591359,-0.05190835,-0.016001479,-0.375700554,-0.846375028,-0.745934712,-1.490624687,-0.226163725,-2.020289569,0.089997932,0.350613166,-0.892574625,-0.172442996,0.978956203,-1.532346469,0.284790694,-0.7139594,-0.364358125,-0.511480557,0.029243655,-0.329101452,0.395920743,INCREASE
-0.789048214,-0.670575488,-0.459634819,-0.668767844,0.93703824,-0.560065006,-0.577915955,-0.633538235,0.011959222,-0.567723149,-0.527983484,-0.54376569,-0.759133461,-0.754200783,-0.518520715,-1.044548162,-2.935046062,-0.103074786,-0.09699014,-0.012736779,-0.016001479,-0.15760947,-0.424692803,-0.088502987,-1.986810125,-1.358507183,-1.281609654,0.383567321,-0.096560624,-0.908807462,-0.28452428,0.79889268,-1.828320952,0.62505202,-0.684812793,-0.364358125,-0.639836895,0.464726109,-0.329101452,-0.35454195,DECREASE
-0.821470008,-0.703770635,-0.470909589,-0.701687502,1.194370369,-0.655933711,-0.830437223,-0.689550992,-0.442631592,-0.567723149,-0.527983484,-0.54376569,-0.826512171,-0.807163757,-0.559087769,-1.044548162,-2.935046062,-0.111446036,0.010401215,-0.060129544,-0.111541059,-0.01219724,-0.187526198,-1.327468667,-1.718968732,-1.512861526,-0.78891015,-0.097401944,-0.434745819,-1.1222392,0.239951778,1.081624001,-1.960222624,0.366103143,-0.743106008,-0.41108886,-0.639836895,0.755396271,-0.881897294,-0.104387719,INCREASE
-0.840923084,-0.74803083,-0.459634819,-0.701687502,0.68681193,-0.214341592,-0.741170151,-0.689550992,-0.281932291,-0.567723149,-0.527983484,-0.54376569,-0.848971741,-0.860126732,-0.518520715,-1.044548162,-3.434684291,-0.099577209,-0.383454611,-0.048523153,-0.023986458,-0.375700554,-1.373359226,-0.513007071,-2.129988012,-1.769707152,-2.020289569,-0.232785885,-0.782013398,-1.134263523,-0.691020039,2.196227739,-1.629825021,0.44366271,-0.801399223,-0.364358125,-0.639836895,0.029243655,-0.05237172,0.020689396,DECREASE
-0.847407443,-0.74803083,-0.470909589,-0.701687502,0.952772552,-0.497973876,-0.703372381,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.871431311,-0.860126732,-0.599654823,1.758636526,1.063859183,-0.09120596,-0.233421798,-0.086451181,-0.161552247,0.714754867,-1.373359226,-1.909002621,-1.718968732,-1.769707152,1.673110009,-0.259862673,-1.274599101,-1.479962817,0.592283854,0.569338013,-0.35166565,0.544990532,-0.772252615,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,STABLE
-0.49725207,-0.216908487,-0.459634819,-0.537089211,1.368462913,-0.98874217,-0.56826546,-0.465499962,-0.183485873,-0.148129332,2.088242826,0.342127946,-0.332401634,-0.224571037,-0.47795366,-0.34375199,-0.60240132,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,-1.370390165,-1.174645901,-0.455842987,-0.78891015,-0.341093038,-0.039929296,-1.544292946,1.134993231,1.520726277,1.107617236,-0.555854936,-0.131027249,-0.364358125,-0.511480557,0.845838605,-0.674847711,-0.541707705,INCREASE
-0.328658742,-0.017737609,-0.391986195,-0.471249895,1.12229707,-0.732429984,-0.593195904,-0.633538235,-0.939206907,-0.567723149,-0.527983484,0.342127946,-0.107805935,-0.012719139,-0.396819551,-0.624070459,-1.176415467,-0.128532558,-0.181485343,-0.109456707,-0.08149232,-0.103086699,-1.16275528,-1.185094917,-0.931490351,-0.232337899,-0.499347623,-0.346793415,0.716579767,-0.666517348,0.906004195,1.885591837,0.252186638,-0.558356858,0.102145611,-0.270896655,-0.511480557,0.714096014,-0.408072286,-0.675783174,INCREASE
-0.432408482,-0.09519295,-0.459634819,-0.570008869,1.519715328,-1.016558996,-0.762079555,-0.633538235,-0.876954025,-0.567723149,-0.527983484,0.24369532,-0.265022924,-0.171608062,-0.437386606,-0.483911224,-1.935169799,0.01291862,0.120680847,0.024085879,0.024623856,-0.254550957,-1.029467648,-0.768442327,-0.927787474,-0.000188967,-2.020289569,-0.319716626,0.505547931,-0.360498321,1.384360682,1.543365843,0.723815542,-0.434511743,-0.072734034,-0.31762739,-0.511480557,0.738667053,-0.502970012,-0.590298815,INCREASE
0.086340219,0.590840076,-0.380711424,-0.207892629,1.205029096,-0.893370194,-0.46291423,-0.465499962,-0.790089538,0.271464484,1.282887832,0.637425825,0.274006752,0.49042912,-0.193984279,-0.110246705,-0.14714872,-0.228414177,-0.321698018,-0.169561233,-0.184666662,-0.297787514,-0.951677001,-0.617170218,-0.078594487,0.593766544,-1.167852947,-0.420185762,-0.258974999,-0.741669368,1.025057043,0.625673677,0.086826981,-0.618402974,0.510198117,-0.270896655,0.130301131,0.479364175,-0.555396028,-0.071093811,INCREASE
0.352198929,0.73468571,-0.177765551,0.121303953,0.662956683,-0.508901915,-0.226477119,-0.29746169,-0.665583774,0.271464484,0.343307006,0.538993199,0.318925892,0.49042912,-0.193984279,-0.038204859,0.249322911,-0.132316822,-0.199655226,-0.103584426,-0.087375989,-0.048563928,-0.502009117,0.668904423,0.731101153,1.244524452,0.305074805,-0.45937585,-0.600365741,-0.753693692,0.139668524,-0.207778244,0.257977443,-0.708472149,0.539344724,-0.22416592,0.001944793,0.492956664,-0.453862098,-0.233064176,DECREASE
0.164152525,0.413799295,-0.042468303,-0.273731946,0.428464684,-0.03899624,-0.614909516,0.654755188,0.88205183,0.271464484,0.343307006,0.440560572,0.251547182,0.410984658,-0.275118388,-0.714893643,0.495243288,-0.015119331,-0.004197707,-0.065172797,-0.052634324,0.048377559,0.810470879,-1.169915363,0.313910412,0.208498104,0.579125054,-0.465076226,0.405107462,-0.091754696,1.573665435,1.363828821,0.886923219,-0.862340322,0.481051509,-0.270896655,-0.126411545,0.615289071,-0.538805517,-0.328446724,INCREASE
-0.043346956,0.314213856,-0.290513258,-0.306651604,0.900494032,-0.560065006,-0.520012989,0.038614856,0.22043399,0.271464484,0.990887776,1.228021582,0.071870624,0.146169785,-0.153417224,-0.585106192,-1.432532542,-0.004053228,0.12314901,0.027401991,0.056563774,-0.260930121,-1.134295287,0.594576951,0.069520569,0.802453615,-0.947726332,-0.409497556,0.187130275,-0.100171722,-1.107705005,-0.148810073,-1.173316552,-0.604642406,0.160438826,-0.177435185,0.001944793,0.186080073,-0.218276835,-0.024302372,DECREASE
-0.12764362,0.18143327,-0.32433757,-0.240812288,0.822330033,-0.611724827,-0.31252736,-0.29746169,-0.32102131,-0.567723149,-0.527983484,0.735858451,-0.107805935,-0.012719139,-0.234551333,-0.159302437,-0.551417827,-0.028536265,-0.004670334,0.036383127,0.021892152,-0.103086699,0.899645522,-0.527139759,0.404013737,1.055594737,-0.542929738,-0.426598685,-0.427800468,-0.603389651,-0.666887705,0.634097701,-1.178785646,-0.588379916,-0.014440819,-0.270896655,0.001944793,0.215878993,-0.408072286,0.181759926,INCREASE
0.112277655,0.469124539,-0.211589863,-0.207892629,0.755839877,-0.441346765,-0.483019427,0.150640371,0.182792712,0.271464484,0.621178028,0.932723703,0.341385462,0.516910607,-0.234551333,-0.559316892,-0.545419769,-0.159437376,-0.161582496,-0.211081717,-0.218777934,-0.13340136,-0.582645763,0.38520379,-0.194617947,0.114650664,0.051707594,-0.433011609,0.14438965,-0.021412405,0.25067726,0.301875236,0.488644513,-0.667190444,0.568491332,-0.270896655,0.001944793,0.577125542,-0.560704992,-0.233064176,DECREASE
-0.17951849,-0.017737609,-0.200315093,-0.273731946,0.305127984,-0.104067745,-0.314939984,-0.409487205,-0.504884474,-0.567723149,-0.527983484,1.326454208,-0.175184645,-0.0921636,-0.153417224,-0.387481671,-0.14295008,0.00093512,-0.033343039,0.117351523,0.083810766,-0.266655012,0.454246637,0.3726414,0.443511086,0.548077658,-0.358259759,-0.418048121,-0.627078632,-0.698381805,0.516132933,0.188150906,0.876306743,-0.615901053,-0.189320464,-0.31762739,0.387013806,-0.177257629,-0.532832933,1.026705332,INCREASE
-0.004440803,0.247823563,-0.245414175,-0.043294338,0.524900788,-0.448797701,-0.105041732,0.038614856,0.159628849,0.271464484,0.567016727,1.228021582,-0.130265505,-0.039200626,-0.153417224,0.05542151,-0.013392028,-0.148313935,-0.092421413,-0.153740617,-0.13990875,-0.276578156,0.300562677,0.23550198,1.023628388,1.586573676,-0.216433215,-0.422323403,-0.21730289,0.136707446,-0.715688647,-0.039297755,-0.159925659,-0.369461783,-0.131027249,-0.31762739,0.387013806,-0.10145336,-0.550087065,0.920524759,INCREASE
-0.646392321,-0.47140461,-0.48218436,-0.471249895,1.025353408,-1.09752583,0.152304784,-0.633538235,-0.604778634,-0.567723149,-0.527983484,-0.445333063,-0.601916472,-0.542348884,-0.47795366,0.91768112,0.197739613,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.533858734,-0.758689452,0.101067482,-0.78891015,4.844824455,1.044079807,1.677624473,-1.34312933,-0.886438716,-1.479264089,1.49822263,-0.48078654,-0.364358125,-0.511480557,0.552031715,-0.550087065,-0.204269444,INCREASE
-0.607486169,-0.416079366,-0.493459131,-0.405410579,1.045148188,-1.207799678,0.299474823,-0.633538235,-0.680061189,-0.567723149,-0.527983484,-0.346900437,-0.512078193,-0.462904422,-0.396819551,1.358061434,0.464053386,-0.267919593,-0.328157253,-0.356161608,-0.359285557,-0.375700554,1.472640041,0.862051164,-1.114165587,0.106006821,-2.020289569,4.843399361,0.760388908,1.544154484,-1.389785175,-0.998583542,-1.46350023,1.662098489,-0.451639932,-0.364358125,-0.254767882,0.199672563,-0.593222394,0.460708889,INCREASE
-0.562095657,-0.327558975,-0.459634819,-0.537089211,1.252739589,-0.950990763,-0.446025865,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.445333063,-0.512078193,-0.436422935,-0.47795366,1.40823844,0.564220954,-0.268263617,-0.328157253,-0.334745052,-0.337221798,-0.103086699,1.696050984,0.978776701,-0.442710666,0.269005007,-0.78891015,0.536052391,1.098574104,1.398660173,-1.252499009,-1.202339634,-1.432615936,1.021606581,-0.393346717,-0.41108886,-0.38312422,0.654498175,-0.881897294,0.069280506,DECREASE
-0.613970527,-0.416079366,-0.459634819,-0.537089211,1.126865096,-0.909762252,-0.31252736,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.346900437,-0.579456902,-0.515867397,-0.437386606,0.637362651,-0.535822876,-0.16041211,-0.266768258,-0.165692436,-0.168556615,-0.219928997,1.613042672,-0.548077075,-0.484676599,0.17886207,-1.609583536,1.198721156,0.58408383,1.065586418,-0.951112971,-0.497354086,-1.239267388,0.590025119,-0.48078654,-0.364358125,-0.38312422,0.340302551,-0.566013956,0.181759926,INCREASE
-0.646392321,-0.449274512,-0.493459131,-0.504169553,1.250709355,-1.207799678,-0.026229361,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.445333063,-0.579456902,-0.515867397,-0.437386606,1.478318057,0.635597844,-0.217749434,-0.186526698,-0.213085201,-0.21660658,-0.239393627,0.374084324,-0.396804966,-1.032702306,-0.054521696,-2.547707029,0.522513997,0.660482697,1.465395167,-1.332403848,-0.634770985,-1.809018268,0.802688448,-0.48078654,-0.364358125,-0.38312422,0.340302551,-0.566013956,0.181759926,INCREASE
-0.620454886,-0.449274512,-0.470909589,-0.438330237,0.901001591,-1.005134228,0.199753048,-0.633538235,-0.656897326,-0.567723149,-0.527983484,-0.346900437,-0.601916472,-0.542348884,-0.47795366,1.40823844,0.927703267,-0.239709629,-0.266768258,-0.100613742,-0.102575468,-0.219928997,0.300562677,0.547991422,-0.334092958,0.440647036,-0.341270121,0.499712491,0.579275509,1.468401248,-1.330795026,-1.008060569,-1.48891543,1.245528556,-0.509933148,-0.41108886,-0.38312422,0.510731458,-0.881897294,0.316735231,INCREASE
-0.639907962,-0.460339561,-0.493459131,-0.438330237,1.047178421,-1.207799678,0.296257991,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.445333063,-0.579456902,-0.515867397,-0.437386606,1.758636526,1.063859183,-0.133234219,-0.17339817,-0.171426546,-0.174370241,-0.375700554,1.180925117,0.935855203,-0.914210261,0.064022439,-1.609583536,0.159827544,0.617207814,1.070396148,-1.336157766,-0.965413945,-0.32625045,0.562503982,-0.509933148,-0.41108886,-0.254767882,0.290637685,-0.881897294,0.695565919,DECREASE
-0.659361039,-0.504599756,-0.493459131,-0.405410579,0.859889357,-1.207799678,0.593010693,-0.689550992,-0.910252078,-0.148129332,1.826855679,-0.346900437,-0.624376042,-0.568830372,-0.396819551,1.503827038,0.9001122,-0.189424796,-0.328157253,-0.200373439,-0.203718543,-0.13340136,1.472640041,-0.935417423,-0.714254935,0.264065668,-2.020289569,0.551015879,0.833582228,1.467800032,-1.35760873,-1.275523346,-1.390793455,0.986579679,-0.568226363,-0.364358125,-0.254767882,-0.039764369,-0.532832933,0.790048632,INCREASE
-0.711235909,-0.582055098,-0.493459131,-0.438330237,0.73553754,-1.207799678,0.790041619,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.445333063,-0.691754752,-0.648274833,-0.47795366,1.358061434,0.778351624,-0.167751288,-0.272912409,-0.245555462,-0.24952711,-0.103086699,0.124585055,-0.114151199,-0.837684149,0.140582193,-0.78891015,0.194029803,0.469752658,0.812474414,-1.089471686,-0.549477737,-1.650414551,1.124185363,-0.59737297,-0.364358125,-0.511480557,0.355986193,-0.467134507,0.020689396,INCREASE
-0.613970527,-0.438209463,-0.470909589,-0.438330237,0.923841721,-1.009108061,0.169997357,-0.577525477,-0.378930968,-0.567723149,-0.527983484,-0.346900437,-0.579456902,-0.542348884,-0.437386606,0.557191569,-0.143549885,-0.312184007,-0.330940501,-0.336472194,-0.338132366,-0.375700554,0.049640408,0.289415569,-0.484676599,0.545607989,-1.012730164,0.137738585,-0.076793085,1.134125061,-0.739284707,-0.97383797,-0.322389913,0.957807582,-0.509933148,-0.364358125,-0.38312422,0.290637685,-0.550087065,0.245648237,DECREASE
